km_driven,BMW,Chevrolet,Ford,Honda,Hyundai,Mahindra,Maruti,Renault,Skoda,Tata,Toyota,Volkswagen,uncommon,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
150000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
25000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
58000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
80000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
118000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
51000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
9000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
75000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46815,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
50000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
35000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
38000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
82000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
96000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
69000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
101500,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
104000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
16034,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
123219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
58161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
183000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
23000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
110000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
74000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
78000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
56494,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
62000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
129000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
68089,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
67000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
67000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
21000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
225000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
55380,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58245,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
102000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
80600,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
65755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
75000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
80000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
39000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
28000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
175000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
45775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
65000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
65000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
75000,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
31377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
160000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
48000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
11000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
155000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
66657,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
83000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
15000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
46533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59734,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
20000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
30000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
14000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
100000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
188000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
154000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
68000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
17000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
90000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
56000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
65000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
65000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
110000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
110000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
10000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
231438,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
83000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
30000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
9000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
22000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
70000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58343,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
167000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
188000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
52289,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
160000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
50000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
50000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5621,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
118000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
68140,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
25000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
93000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
147000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
120000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
80000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38817,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
90000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
138000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23712,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
35000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
25000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
70000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
61173,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
60000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
40000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
77000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
77000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
62000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
12000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
140000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
114000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
70000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
93000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
210000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
80000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
100000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
120000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13887,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
139000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
22000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
76000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
34152,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
110000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
120000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
70000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
70000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
79328,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
60000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
360003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
41000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
186388,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
80000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
5000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
11500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
112000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
50000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
120000,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
119000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
88754,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
